meter_id,date,temp_normed,log_mean_z,log_std_z
0,2018-01-15,-0.8665945,-0.9669517,-1.0500982
1,2018-01-15,-0.8665945,0.4771079,0.9138447
2,2018-01-15,-0.8665945,-1.0460811,-1.3338548
3,2018-01-15,-0.8665945,0.61436987,1.5577942
4,2018-01-15,-0.8665945,0.95825803,1.4317211
5,2018-01-15,-0.8665945,1.4167876,1.1191274
6,2018-01-15,-0.8665945,1.7860105,2.7579205
7,2018-01-15,-0.8665945,-0.30423662,-0.5513181
8,2018-01-15,-0.8665945,0.63164806,-0.19316924
9,2018-01-15,-0.8665945,-0.1479614,0.43032762
10,2018-01-15,-0.8665945,0.9980569,0.9144461
11,2018-01-15,-0.8665945,0.44690612,0.6998987
12,2018-01-15,-0.8665945,1.1684132,1.2245528
13,2018-01-15,-0.8665945,-0.030419258,-0.31168303
14,2018-01-15,-0.8665945,0.19600525,0.47235253
15,2018-01-15,-0.8665945,1.6385138,1.0572628
16,2018-01-15,-0.8665945,1.5435914,1.1915298
17,2018-01-15,-0.8665945,0.57972115,1.5982733
18,2018-01-15,-0.8665945,0.32809317,0.4171049
19,2018-01-15,-0.8665945,0.68126,0.48131558
20,2018-01-15,-0.8665945,1.3012869,0.6432242
21,2018-01-15,-0.8665945,-1.1530498,-0.9647981
22,2018-01-15,-0.8665945,0.08781745,0.17670304
23,2018-01-15,-0.8665945,-0.19163729,-1.1950116
0,2018-01-16,-0.83636343,-1.0459635,-1.2070534
1,2018-01-16,-0.83636343,0.3863768,0.7768747
2,2018-01-16,-0.83636343,-1.2237598,-1.3747267
3,2018-01-16,-0.83636343,0.57071686,1.1941154
4,2018-01-16,-0.83636343,0.98859245,1.4596119
5,2018-01-16,-0.83636343,1.3668633,0.9852444
6,2018-01-16,-0.83636343,1.7343694,2.6151323
7,2018-01-16,-0.83636343,-0.39435986,-0.72950155
8,2018-01-16,-0.83636343,0.54969186,-0.21230182
9,2018-01-16,-0.83636343,0.048919193,0.24712887
10,2018-01-16,-0.83636343,1.0708106,0.844929
11,2018-01-16,-0.83636343,0.33947435,0.56320876
12,2018-01-16,-0.83636343,1.0679827,1.2142186
13,2018-01-16,-0.83636343,-0.12527518,-0.50593895
14,2018-01-16,-0.83636343,0.1059123,0.48210648
15,2018-01-16,-0.83636343,1.6417004,1.0306535
16,2018-01-16,-0.83636343,1.4513197,1.0122825
17,2018-01-16,-0.83636343,0.75139505,1.8985928
18,2018-01-16,-0.83636343,0.181637,0.5351431
19,2018-01-16,-0.83636343,0.6276077,0.6697226
20,2018-01-16,-0.83636343,1.4277389,0.44049373
21,2018-01-16,-0.83636343,-1.2206125,-0.94044095
22,2018-01-16,-0.83636343,-0.04515819,0.3705113
23,2018-01-16,-0.83636343,-0.25790995,-0.80783945
0,2018-01-17,-1.1235677,-1.0136119,-1.0727981
1,2018-01-17,-1.1235677,0.3395762,0.95523787
2,2018-01-17,-1.1235677,-1.1769679,-0.92431015
3,2018-01-17,-1.1235677,0.6326748,1.2543429
4,2018-01-17,-1.1235677,0.97019845,1.4243362
5,2018-01-17,-1.1235677,1.4160856,1.0904913
6,2018-01-17,-1.1235677,1.6974696,2.647151
7,2018-01-17,-1.1235677,-0.21711147,-0.35034347
8,2018-01-17,-1.1235677,0.7098075,0.21230355
9,2018-01-17,-1.1235677,-0.041641254,0.6491081
10,2018-01-17,-1.1235677,1.0706812,1.0826044
11,2018-01-17,-1.1235677,0.45184523,0.74707645
12,2018-01-17,-1.1235677,1.1630052,1.368598
13,2018-01-17,-1.1235677,-0.11465784,-0.29439235
14,2018-01-17,-1.1235677,0.25535184,0.30911523
15,2018-01-17,-1.1235677,1.6158965,0.95376533
16,2018-01-17,-1.1235677,1.4427499,1.1448193
17,2018-01-17,-1.1235677,0.8552016,1.8839401
18,2018-01-17,-1.1235677,0.117960535,0.5673996
19,2018-01-17,-1.1235677,0.69235677,0.8184397
20,2018-01-17,-1.1235677,1.3224885,0.61227864
21,2018-01-17,-1.1235677,-1.2249204,-0.95528793
22,2018-01-17,-1.1235677,-0.11559832,0.054241937
23,2018-01-17,-1.1235677,-0.064589426,-0.24474116
0,2018-01-18,-0.9455889,-1.046059,-1.2981019
1,2018-01-18,-0.9455889,0.42565033,0.72623914
2,2018-01-18,-0.9455889,-1.0906565,-1.8579836
3,2018-01-18,-0.9455889,0.7782492,1.6049682
4,2018-01-18,-0.9455889,0.9879639,1.457002
5,2018-01-18,-0.9455889,1.4284078,1.1029382
6,2018-01-18,-0.9455889,1.7517017,2.6941338
7,2018-01-18,-0.9455889,-0.32709855,-0.45623615
8,2018-01-18,-0.9455889,0.7327988,-0.13910817
9,2018-01-18,-0.9455889,-0.23309825,0.76283497
10,2018-01-18,-0.9455889,1.0371685,0.98234653
11,2018-01-18,-0.9455889,0.48464137,0.60664594
12,2018-01-18,-0.9455889,1.2187716,1.2073301
13,2018-01-18,-0.9455889,-0.055084616,-0.368674
14,2018-01-18,-0.9455889,0.1847305,0.2397026
15,2018-01-18,-0.9455889,1.6328728,0.9998242
16,2018-01-18,-0.9455889,1.5259608,1.0766169
17,2018-01-18,-0.9455889,0.6575911,1.7787361
18,2018-01-18,-0.9455889,0.240345,0.52616334
19,2018-01-18,-0.9455889,0.7650687,0.4697111
20,2018-01-18,-0.9455889,1.4690778,1.2218796
21,2018-01-18,-0.9455889,-1.0469105,-0.6630612
22,2018-01-18,-0.9455889,0.035627685,0.54659754
23,2018-01-18,-0.9455889,0.10949392,-0.72714436
0,2018-01-19,-1.0375254,-1.0880415,-0.9566381
1,2018-01-19,-1.0375254,0.30411872,0.44358298
2,2018-01-19,-1.0375254,-1.2629879,-1.0101361
3,2018-01-19,-1.0375254,0.61471254,1.2019846
4,2018-01-19,-1.0375254,0.9400536,1.291928
5,2018-01-19,-1.0375254,1.3913258,0.97085524
6,2018-01-19,-1.0375254,1.6966685,2.656514
7,2018-01-19,-1.0375254,-0.47562745,-0.37770283
8,2018-01-19,-1.0375254,0.6704697,0.107449
9,2018-01-19,-1.0375254,-0.4108045,0.02376436
10,2018-01-19,-1.0375254,0.9683854,0.70946413
11,2018-01-19,-1.0375254,0.32960942,0.3205782
12,2018-01-19,-1.0375254,1.1796026,1.2471445
13,2018-01-19,-1.0375254,-0.18812037,-0.50045276
14,2018-01-19,-1.0375254,0.11142076,0.22969243
15,2018-01-19,-1.0375254,1.60168,0.6473771
16,2018-01-19,-1.0375254,1.4418901,0.9462547
17,2018-01-19,-1.0375254,0.4745998,1.7102097
18,2018-01-19,-1.0375254,0.117727935,0.319098
19,2018-01-19,-1.0375254,0.5800038,0.3084766
20,2018-01-19,-1.0375254,1.2855304,0.7518561
21,2018-01-19,-1.0375254,-1.1183925,-1.5338026
22,2018-01-19,-1.0375254,-0.07707075,0.16809155
23,2018-01-19,-1.0375254,0.033736173,-0.9895116
0,2018-01-20,-0.98879915,-0.8939228,-0.7963976
1,2018-01-20,-0.98879915,0.4644128,0.8397036
2,2018-01-20,-0.98879915,-0.8862182,-0.63187057
3,2018-01-20,-0.98879915,0.28023788,0.4758319
4,2018-01-20,-0.98879915,0.03674984,-2.756539
5,2018-01-20,-0.98879915,1.148736,0.28825948
6,2018-01-20,-0.98879915,0.10568337,-2.494744
7,2018-01-20,-0.98879915,-0.39019606,-0.33078936
8,2018-01-20,-0.98879915,0.81695986,0.2867954
9,2018-01-20,-0.98879915,-0.48858774,-3.0288765
10,2018-01-20,-0.98879915,0.55563295,-0.5017045
11,2018-01-20,-0.98879915,0.4635292,0.66505384
12,2018-01-20,-0.98879915,1.1106337,1.0853006
13,2018-01-20,-0.98879915,-0.3721549,-0.95148444
14,2018-01-20,-0.98879915,0.34643346,0.3220388
15,2018-01-20,-0.98879915,1.4208142,0.42638916
16,2018-01-20,-0.98879915,1.5681503,1.0840462
17,2018-01-20,-0.98879915,-0.61808497,-1.8487308
18,2018-01-20,-0.98879915,0.2749813,0.55184245
19,2018-01-20,-0.98879915,0.7326992,0.62321115
20,2018-01-20,-0.98879915,0.9675202,1.2872999
21,2018-01-20,-0.98879915,-1.1101438,-0.83135104
22,2018-01-20,-0.98879915,-0.3944443,-0.57865757
23,2018-01-20,-0.98879915,-0.028536005,-0.70684266
0,2018-01-21,-0.774469,-0.85670406,-0.59288585
1,2018-01-21,-0.774469,0.38803068,0.88884944
2,2018-01-21,-0.774469,-1.0659325,-0.7005876
3,2018-01-21,-0.774469,0.21519059,0.3736019
4,2018-01-21,-0.774469,-0.0560462,-3.3306787
5,2018-01-21,-0.774469,1.1152586,0.20132026
6,2018-01-21,-0.774469,0.07279409,-2.2480347
7,2018-01-21,-0.774469,-0.34999076,0.17598826
8,2018-01-21,-0.774469,0.68205506,0.43791443
9,2018-01-21,-0.774469,-0.5575667,-2.9809911
10,2018-01-21,-0.774469,0.6471802,-0.21837121
11,2018-01-21,-0.774469,0.44357726,0.846586
12,2018-01-21,-0.774469,1.1117632,1.3278166
13,2018-01-21,-0.774469,-0.29925346,-0.5726229
14,2018-01-21,-0.774469,0.266828,0.4209375
15,2018-01-21,-0.774469,1.4023538,0.35706475
16,2018-01-21,-0.774469,1.5161331,1.3641168
17,2018-01-21,-0.774469,-0.58146405,-1.2422234
18,2018-01-21,-0.774469,0.10461535,0.23176658
19,2018-01-21,-0.774469,0.77096623,0.9296458
20,2018-01-21,-0.774469,0.95146596,1.0058585
21,2018-01-21,-0.774469,-1.1008807,-0.91352516
22,2018-01-21,-0.774469,-0.35218322,0.13109677
23,2018-01-21,-0.774469,-0.00982733,-0.7399939
0,2018-01-22,-0.70739657,-0.9266038,-0.8607945
1,2018-01-22,-0.70739657,0.3540986,0.88773483
2,2018-01-22,-0.70739657,-1.2216526,-1.379273
3,2018-01-22,-0.70739657,0.7637961,1.5442837
4,2018-01-22,-0.70739657,1.0532241,1.4123784
5,2018-01-22,-0.70739657,1.3913924,1.073029
6,2018-01-22,-0.70739657,1.7258427,2.706733
7,2018-01-22,-0.70739657,-0.35803255,-0.6907498
8,2018-01-22,-0.70739657,0.58964896,-0.009297889
9,2018-01-22,-0.70739657,-0.32472718,0.33248723
10,2018-01-22,-0.70739657,1.066378,0.8272975
11,2018-01-22,-0.70739657,0.39516133,0.7146569
12,2018-01-22,-0.70739657,1.1756159,1.2112033
13,2018-01-22,-0.70739657,-0.019854225,-0.24802431
14,2018-01-22,-0.70739657,0.07300558,0.2620305
15,2018-01-22,-0.70739657,1.6843624,1.0230547
16,2018-01-22,-0.70739657,1.4491254,0.8887532
17,2018-01-22,-0.70739657,0.6267264,1.7377216
18,2018-01-22,-0.70739657,0.08892355,-0.28800172
19,2018-01-22,-0.70739657,0.57522017,0.64625823
20,2018-01-22,-0.70739657,1.534895,-0.12988238
21,2018-01-22,-0.70739657,-0.9957337,-0.94032437
22,2018-01-22,-0.70739657,0.01868757,0.27404273
23,2018-01-22,-0.70739657,0.31750107,-0.4653733
0,2018-01-23,-0.7777466,-1.0278283,-0.76572615
1,2018-01-23,-0.7777466,0.15466541,0.6002116
2,2018-01-23,-0.7777466,-1.4880971,-0.62799287
3,2018-01-23,-0.7777466,0.7707368,1.1615727
4,2018-01-23,-0.7777466,0.9973935,1.392686
5,2018-01-23,-0.7777466,1.3137908,0.8831416
6,2018-01-23,-0.7777466,1.7521037,2.6925886
7,2018-01-23,-0.7777466,-0.5802313,-0.6274052
8,2018-01-23,-0.7777466,0.45110157,0.32567772
9,2018-01-23,-0.7777466,-0.17509677,0.53716636
10,2018-01-23,-0.7777466,0.9921534,0.88920236
11,2018-01-23,-0.7777466,0.14878076,0.5528482
12,2018-01-23,-0.7777466,1.0328271,1.1032047
13,2018-01-23,-0.7777466,-0.21093228,-0.6865413
14,2018-01-23,-0.7777466,0.0094286585,0.40673453
15,2018-01-23,-0.7777466,1.5757755,0.62661225
16,2018-01-23,-0.7777466,1.2461597,0.8072767
17,2018-01-23,-0.7777466,0.70978,1.7897027
18,2018-01-23,-0.7777466,0.028153848,0.7498228
19,2018-01-23,-0.7777466,0.37612143,0.5274694
20,2018-01-23,-0.7777466,1.4921613,0.24242076
21,2018-01-23,-0.7777466,-1.1528475,-1.0252697
22,2018-01-23,-0.7777466,-0.19997546,-0.027354944
23,2018-01-23,-0.7777466,-0.07753227,-0.6870885
0,2018-01-24,-0.738748,-1.0159545,-1.0518453
1,2018-01-24,-0.738748,0.17055632,0.6518253
2,2018-01-24,-0.738748,-1.5211056,-0.79207826
3,2018-01-24,-0.738748,0.6990943,1.3529844
4,2018-01-24,-0.738748,0.98010427,1.3320439
5,2018-01-24,-0.738748,1.3724992,0.95590985
6,2018-01-24,-0.738748,1.6697277,2.5949888
7,2018-01-24,-0.738748,-0.4168901,-0.36964232
8,2018-01-24,-0.738748,0.55606514,0.27492088
9,2018-01-24,-0.738748,0.028267624,0.97419494
10,2018-01-24,-0.738748,1.1407245,0.9353966
11,2018-01-24,-0.738748,0.22065134,0.526779
12,2018-01-24,-0.738748,1.1209786,1.0951636
13,2018-01-24,-0.738748,-0.16969658,-0.59386563
14,2018-01-24,-0.738748,0.10777812,0.17264201
15,2018-01-24,-0.738748,1.5212823,0.74680066
16,2018-01-24,-0.738748,1.2326691,0.9749962
17,2018-01-24,-0.738748,0.6701784,1.8114971
18,2018-01-24,-0.738748,-0.08916853,0.2769162
19,2018-01-24,-0.738748,0.53871167,0.6299381
20,2018-01-24,-0.738748,1.3751643,0.14289801
21,2018-01-24,-0.738748,-1.3584846,-1.5600142
22,2018-01-24,-0.738748,-0.20106457,-0.08530234
23,2018-01-24,-0.738748,-0.06627862,-1.3221413
0,2018-01-25,-0.6536101,-1.034353,-0.7676739
1,2018-01-25,-0.6536101,0.18241508,0.6858398
2,2018-01-25,-0.6536101,-1.6008854,-0.90286314
3,2018-01-25,-0.6536101,0.47162881,1.157775
4,2018-01-25,-0.6536101,1.1006256,1.6413696
5,2018-01-25,-0.6536101,1.359037,0.9956173
6,2018-01-25,-0.6536101,1.6425849,2.5449035
7,2018-01-25,-0.6536101,-0.46437886,-0.86658525
8,2018-01-25,-0.6536101,0.32557958,0.14789936
9,2018-01-25,-0.6536101,-0.21237649,0.49161017
10,2018-01-25,-0.6536101,1.1379265,1.1203234
11,2018-01-25,-0.6536101,0.19786006,0.43294397
12,2018-01-25,-0.6536101,1.0446597,1.0563568
13,2018-01-25,-0.6536101,-0.1611818,-0.47122234
14,2018-01-25,-0.6536101,-0.014226484,0.30939046
15,2018-01-25,-0.6536101,1.5204318,0.70849794
16,2018-01-25,-0.6536101,1.1792296,0.774782
17,2018-01-25,-0.6536101,0.57884175,1.8350424
18,2018-01-25,-0.6536101,-0.07230825,0.66497177
19,2018-01-25,-0.6536101,0.5364701,0.2835506
20,2018-01-25,-0.6536101,1.2664901,0.70628935
21,2018-01-25,-0.6536101,-1.4369029,-1.087651
22,2018-01-25,-0.6536101,-0.17306258,-0.14042015
23,2018-01-25,-0.6536101,-0.24669851,-0.99029255
0,2018-01-26,-0.83370656,-0.9039286,-1.273458
1,2018-01-26,-0.83370656,0.2243495,0.6714621
2,2018-01-26,-0.83370656,-1.2385381,-1.0312024
3,2018-01-26,-0.83370656,0.45535347,1.0956154
4,2018-01-26,-0.83370656,0.88892907,1.1989162
5,2018-01-26,-0.83370656,1.3756753,1.1255449
6,2018-01-26,-0.83370656,1.6375284,2.590091
7,2018-01-26,-0.83370656,-0.59542584,-0.7961379
8,2018-01-26,-0.83370656,0.53230816,-0.06673284
9,2018-01-26,-0.83370656,-0.43767932,0.060182065
10,2018-01-26,-0.83370656,0.96151394,0.89186776
11,2018-01-26,-0.83370656,0.27122027,0.42126623
12,2018-01-26,-0.83370656,1.0839067,1.0432725
13,2018-01-26,-0.83370656,-0.18453185,-0.5817393
14,2018-01-26,-0.83370656,0.120530106,0.21307433
15,2018-01-26,-0.83370656,1.5446819,0.8358434
16,2018-01-26,-0.83370656,1.3421974,0.91972136
17,2018-01-26,-0.83370656,0.5064876,1.8008101
18,2018-01-26,-0.83370656,-0.009839258,-0.163048
19,2018-01-26,-0.83370656,0.5337854,0.6069072
20,2018-01-26,-0.83370656,1.3403963,0.08727772
21,2018-01-26,-0.83370656,-1.4231025,-1.1511852
22,2018-01-26,-0.83370656,0.021532869,0.42838275
23,2018-01-26,-0.83370656,-0.10366478,-0.52208775
0,2018-01-27,-0.85977405,-0.986249,-1.5761232
1,2018-01-27,-0.85977405,0.2881494,0.72834337
2,2018-01-27,-0.85977405,-1.1856863,-1.0878484
3,2018-01-27,-0.85977405,0.11701914,0.43930006
4,2018-01-27,-0.85977405,-0.024616268,-3.0039024
5,2018-01-27,-0.85977405,1.1086234,0.603274
6,2018-01-27,-0.85977405,0.10037631,-1.6245731
7,2018-01-27,-0.85977405,-0.49946198,-0.783675
8,2018-01-27,-0.85977405,0.4483237,-0.32892138
9,2018-01-27,-0.85977405,-1.147128,-2.7229583
10,2018-01-27,-0.85977405,0.33051777,-0.8173157
11,2018-01-27,-0.85977405,0.28740847,0.10873741
12,2018-01-27,-0.85977405,1.0731453,1.1547056
13,2018-01-27,-0.85977405,-0.40555617,-1.1745874
14,2018-01-27,-0.85977405,0.20929171,0.38728207
15,2018-01-27,-0.85977405,1.316136,0.26957586
16,2018-01-27,-0.85977405,1.3551397,0.89236104
17,2018-01-27,-0.85977405,-0.5863137,-2.0776126
18,2018-01-27,-0.85977405,-0.112687424,0.5339835
19,2018-01-27,-0.85977405,0.6638882,0.50929326
20,2018-01-27,-0.85977405,0.79870397,0.63189125
21,2018-01-27,-0.85977405,-1.4107906,-1.3775834
22,2018-01-27,-0.85977405,-0.4869421,-0.12888415
23,2018-01-27,-0.85977405,-0.19586441,-1.4051868
0,2018-01-28,-0.9399958,-0.90923977,-0.79859024
1,2018-01-28,-0.9399958,0.31910816,0.81565505
2,2018-01-28,-0.9399958,-1.2433873,-0.86411047
3,2018-01-28,-0.9399958,0.123630024,0.46290812
4,2018-01-28,-0.9399958,-0.060009062,-2.776524
5,2018-01-28,-0.9399958,1.030236,-0.03813302
6,2018-01-28,-0.9399958,0.074753955,-2.3345249
7,2018-01-28,-0.9399958,-0.5067826,-0.97290367
8,2018-01-28,-0.9399958,0.54335487,0.29963803
9,2018-01-28,-0.9399958,-1.1509097,-2.7034535
10,2018-01-28,-0.9399958,0.4377752,-0.38954896
11,2018-01-28,-0.9399958,0.31844935,0.63205814
12,2018-01-28,-0.9399958,1.0784762,1.2439835
13,2018-01-28,-0.9399958,-0.39332488,-1.1336302
14,2018-01-28,-0.9399958,0.29592186,0.6366751
15,2018-01-28,-0.9399958,1.2374283,0.15797378
16,2018-01-28,-0.9399958,1.3273901,1.1035994
17,2018-01-28,-0.9399958,-0.6454034,-1.819804
18,2018-01-28,-0.9399958,0.0518723,0.69750905
19,2018-01-28,-0.9399958,0.5897334,0.62367487
20,2018-01-28,-0.9399958,0.87345654,1.0503141
21,2018-01-28,-0.9399958,-1.5643182,-1.5544549
22,2018-01-28,-0.9399958,-0.5521573,-0.40282464
23,2018-01-28,-0.9399958,-0.13169292,-0.3543575
0,2018-01-29,-0.9974599,-0.8372623,-1.0970888
1,2018-01-29,-0.9974599,0.3110214,0.7872545
2,2018-01-29,-0.9974599,-1.0105469,-1.074608
3,2018-01-29,-0.9974599,0.57879174,1.3594874
4,2018-01-29,-0.9974599,0.9897256,1.4437674
5,2018-01-29,-0.9974599,1.3330679,0.8681794
6,2018-01-29,-0.9974599,1.7299469,2.5864065
7,2018-01-29,-0.9974599,-0.24518594,-0.3568998
8,2018-01-29,-0.9974599,0.7369158,0.25242114
9,2018-01-29,-0.9974599,-0.57604367,-0.34023702
10,2018-01-29,-0.9974599,0.9584723,0.8572653
11,2018-01-29,-0.9974599,0.43655854,0.74783057
12,2018-01-29,-0.9974599,1.2327613,1.2855427
13,2018-01-29,-0.9974599,0.054147806,0.040709645
14,2018-01-29,-0.9974599,0.24213925,0.503864
15,2018-01-29,-0.9974599,1.5139726,0.93051225
16,2018-01-29,-0.9974599,1.4160796,0.88842064
17,2018-01-29,-0.9974599,0.5970572,1.8028594
18,2018-01-29,-0.9974599,0.12945962,0.6471243
19,2018-01-29,-0.9974599,0.63660693,0.6229779
20,2018-01-29,-0.9974599,1.0522795,0.05579462
21,2018-01-29,-0.9974599,-1.4817545,-1.6418539
22,2018-01-29,-0.9974599,0.013905803,0.04743053
23,2018-01-29,-0.9974599,0.037224207,-0.8806526
0,2018-01-30,-0.8202441,-0.88249385,-0.8705279
1,2018-01-30,-0.8202441,0.36003187,0.72216445
2,2018-01-30,-0.8202441,-1.2744002,-0.82933444
3,2018-01-30,-0.8202441,0.5206705,1.1210855
4,2018-01-30,-0.8202441,0.93875754,1.3362014
5,2018-01-30,-0.8202441,1.3894674,1.0332507
6,2018-01-30,-0.8202441,1.7593724,2.6580627
7,2018-01-30,-0.8202441,-0.4461198,-0.7929046
8,2018-01-30,-0.8202441,0.5670999,-0.014872479
9,2018-01-30,-0.8202441,-0.1563023,0.38667467
10,2018-01-30,-0.8202441,1.0726727,0.8961595
11,2018-01-30,-0.8202441,0.29077032,0.49288666
12,2018-01-30,-0.8202441,1.1038682,0.9594341
13,2018-01-30,-0.8202441,-0.09427649,-0.46311313
14,2018-01-30,-0.8202441,0.16961676,0.24706693
15,2018-01-30,-0.8202441,1.5136236,0.9571404
16,2018-01-30,-0.8202441,1.4015889,1.0335683
17,2018-01-30,-0.8202441,0.6947708,1.8178636
18,2018-01-30,-0.8202441,0.024932818,0.7641832
19,2018-01-30,-0.8202441,0.56825376,0.5368929
20,2018-01-30,-0.8202441,0.87492186,0.7647452
21,2018-01-30,-0.8202441,-1.492744,-1.1598666
22,2018-01-30,-0.8202441,-0.15609127,-0.047052715
23,2018-01-30,-0.8202441,-0.2062964,-0.8899576
0,2018-01-31,-0.904356,-1.013244,-1.2210678
1,2018-01-31,-0.904356,0.25231707,0.6520888
2,2018-01-31,-0.904356,-1.2555324,-0.9730523
3,2018-01-31,-0.904356,0.5481811,1.2414995
4,2018-01-31,-0.904356,1.0062455,1.4495002
5,2018-01-31,-0.904356,1.3551059,0.9503604
6,2018-01-31,-0.904356,1.671738,2.6192107
7,2018-01-31,-0.904356,-0.51189464,-0.61139435
8,2018-01-31,-0.904356,0.5522697,-0.12991326
9,2018-01-31,-0.904356,-0.09002506,-0.028246166
10,2018-01-31,-0.904356,0.97858435,0.5696389
11,2018-01-31,-0.904356,0.38120738,0.64060324
12,2018-01-31,-0.904356,1.1148503,1.1083653
13,2018-01-31,-0.904356,-0.07091542,-0.42727405
14,2018-01-31,-0.904356,0.1557004,0.3389745
15,2018-01-31,-0.904356,1.5099529,0.85744405
16,2018-01-31,-0.904356,1.3367009,0.95459574
17,2018-01-31,-0.904356,0.71431905,1.8051102
18,2018-01-31,-0.904356,0.043368984,0.6769279
19,2018-01-31,-0.904356,0.61959845,0.47223076
20,2018-01-31,-0.904356,0.9436384,0.7611515
21,2018-01-31,-0.904356,-1.4430596,-1.1213464
22,2018-01-31,-0.904356,-0.16573647,0.21982302
23,2018-01-31,-0.904356,-0.2632147,-0.7146268
0,2018-02-01,-1.3645358,-0.9722093,-1.1706351
1,2018-02-01,-1.3645358,0.30528262,0.8233855
2,2018-02-01,-1.3645358,-1.2278405,-1.2801185
3,2018-02-01,-1.3645358,0.38790864,1.1990952
4,2018-02-01,-1.3645358,0.98305416,1.4555671
5,2018-02-01,-1.3645358,1.4229237,1.0622872
6,2018-02-01,-1.3645358,1.6707718,2.6017466
7,2018-02-01,-1.3645358,-0.3176424,-0.6654618
8,2018-02-01,-1.3645358,0.66402125,-0.13778505
9,2018-02-01,-1.3645358,0.04141737,0.25421548
10,2018-02-01,-1.3645358,0.99536115,1.0817986
11,2018-02-01,-1.3645358,0.39659408,0.48983827
12,2018-02-01,-1.3645358,1.171219,1.2487378
13,2018-02-01,-1.3645358,-0.0707232,-0.45227656
14,2018-02-01,-1.3645358,0.22727048,0.30646095
15,2018-02-01,-1.3645358,1.5159422,0.86431915
16,2018-02-01,-1.3645358,1.427893,1.0850029
17,2018-02-01,-1.3645358,0.7259347,1.8474559
18,2018-02-01,-1.3645358,0.10519478,0.37527332
19,2018-02-01,-1.3645358,0.72991085,0.49622008
20,2018-02-01,-1.3645358,1.1537008,0.6832656
21,2018-02-01,-1.3645358,-1.3807484,-1.4556339
22,2018-02-01,-1.3645358,-0.03175199,0.4110871
23,2018-02-01,-1.3645358,0.061372988,-0.8808829
0,2018-02-02,-1.4504424,-1.1495531,-1.1901864
1,2018-02-02,-1.4504424,0.2845315,0.8571552
2,2018-02-02,-1.4504424,-1.3882984,-0.62182415
3,2018-02-02,-1.4504424,0.49774846,1.3599021
4,2018-02-02,-1.4504424,0.8799335,1.2693075
5,2018-02-02,-1.4504424,1.3646139,0.88279945
6,2018-02-02,-1.4504424,1.5932368,2.5393836
7,2018-02-02,-1.4504424,-0.45096532,-0.5171017
8,2018-02-02,-1.4504424,0.4618359,0.24350952
9,2018-02-02,-1.4504424,-0.25448662,-0.9718145
10,2018-02-02,-1.4504424,1.0383241,0.4583097
11,2018-02-02,-1.4504424,0.19827387,0.16921847
12,2018-02-02,-1.4504424,1.0918512,0.8717899
13,2018-02-02,-1.4504424,-0.106715605,-0.58620006
14,2018-02-02,-1.4504424,0.16627783,0.24190103
15,2018-02-02,-1.4504424,1.4909525,0.5039064
16,2018-02-02,-1.4504424,1.350915,0.7960221
17,2018-02-02,-1.4504424,0.6867359,1.7441632
18,2018-02-02,-1.4504424,0.04589727,0.8115474
19,2018-02-02,-1.4504424,0.5404706,0.024720404
20,2018-02-02,-1.4504424,1.1460743,0.6836439
21,2018-02-02,-1.4504424,-1.3760079,-1.1954197
22,2018-02-02,-1.4504424,-0.17535643,-0.2533379
23,2018-02-02,-1.4504424,-0.028728688,-0.68078643
0,2018-02-03,-1.420259,-1.1850739,-1.4431114
1,2018-02-03,-1.420259,0.44238722,0.6413451
2,2018-02-03,-1.420259,-1.219412,-0.9028031
3,2018-02-03,-1.420259,0.4235143,0.3907079
4,2018-02-03,-1.420259,-0.072567455,-3.0898128
5,2018-02-03,-1.420259,1.0815403,0.04537997
6,2018-02-03,-1.420259,0.037832536,-3.356642
7,2018-02-03,-1.420259,-0.6793694,-0.8387186
8,2018-02-03,-1.420259,0.58561456,-0.09803317
9,2018-02-03,-1.420259,-0.8337426,-3.1776536
10,2018-02-03,-1.420259,0.46697778,-0.89783645
11,2018-02-03,-1.420259,0.28505495,0.3472569
12,2018-02-03,-1.420259,1.0577779,0.93795353
13,2018-02-03,-1.420259,-0.4263908,-1.1151515
14,2018-02-03,-1.420259,0.32542908,0.31588867
15,2018-02-03,-1.420259,1.3141633,0.34868932
16,2018-02-03,-1.420259,1.4065537,0.7201983
17,2018-02-03,-1.420259,-0.3876953,-1.5664805
18,2018-02-03,-1.420259,0.017162617,0.4306552
19,2018-02-03,-1.420259,0.7044353,0.31564474
20,2018-02-03,-1.420259,1.0887595,0.94534063
21,2018-02-03,-1.420259,-1.2842078,-1.480157
22,2018-02-03,-1.420259,-0.58815795,-0.64847314
23,2018-02-03,-1.420259,-0.04133158,-1.1203468
0,2018-02-04,-1.3314857,-1.109529,-1.2175257
1,2018-02-04,-1.3314857,0.4573982,0.81523734
2,2018-02-04,-1.3314857,-1.1448002,-1.0458087
3,2018-02-04,-1.3314857,0.4173929,0.34472746
4,2018-02-04,-1.3314857,-0.062303834,-2.7855294
5,2018-02-04,-1.3314857,1.017105,-0.16650434
6,2018-02-04,-1.3314857,0.08923919,-2.2740655
7,2018-02-04,-1.3314857,-0.34956,-0.47811526
8,2018-02-04,-1.3314857,0.6215923,0.16840453
9,2018-02-04,-1.3314857,-0.80540705,-3.049055
10,2018-02-04,-1.3314857,0.3750759,-0.47148183
11,2018-02-04,-1.3314857,0.3441864,0.6309953
